Age,17.7,22.2,26.5,31.9,37.3
0,1.33,1,1.31,2.17,3.03
1,1.33,1,1.31,2.17,3.03
2,1.33,1,1.31,2.17,3.03
3,1.33,1,1.31,2.17,3.03
4,1.33,1,1.31,2.17,3.03
5,1.33,1,1.31,2.17,3.03
6,1.33,1,1.31,2.17,3.03
7,1.33,1,1.31,2.17,3.03
8,1.33,1,1.31,2.17,3.03
9,1.33,1,1.31,2.17,3.03
10,1.33,1,1.31,2.17,3.03
11,1.33,1,1.31,2.17,3.03
12,1.33,1,1.31,2.17,3.03
13,1.33,1,1.31,2.17,3.03
14,1.33,1,1.31,2.17,3.03
15,1.33,1,1.31,2.17,3.03
16,1.33,1,1.31,2.17,3.03
17,1.33,1,1.31,2.17,3.03
18,1.33,1,1.31,2.17,3.03
19,1.33,1,1.31,2.17,3.03
20,1.33,1,1.31,2.17,3.03
21,1.33,1,1.31,2.17,3.03
22,1.33,1,1.31,2.17,3.03
23,1.33,1,1.31,2.17,3.03
24,1.33,1,1.31,2.17,3.03
25,1.33,1,1.31,2.17,3.03
26,1.33,1,1.31,2.17,3.03
27,1.33,1,1.31,2.17,3.03
28,1.33,1,1.31,2.17,3.03
29,1.33,1,1.31,2.17,3.03
30,1.33,1,1.31,2.17,3.03
31,1.33,1,1.31,2.17,3.03
32,1.33,1,1.31,2.17,3.03
33,1.33,1,1.31,2.17,3.03
34,1.33,1,1.31,2.17,3.03
35,1.33,1,1.31,2.17,3.03
36,1.33,1,1.31,2.17,3.03
37,1.33,1,1.31,2.17,3.03
38,1.33,1,1.31,2.17,3.03
39,1.33,1,1.31,2.17,3.03
40,1.33,1,1.31,2.17,3.03
41,1.33,1,1.31,2.17,3.03
42,1.33,1,1.31,2.17,3.03
43,1.33,1,1.31,2.17,3.03
44,1.33,1,1.31,2.17,3.03
45,1.33,1,1.31,2.17,3.03
46,1.33,1,1.31,2.17,3.03
47,1.33,1,1.31,2.17,3.03
48,1.33,1,1.31,2.17,3.03
49,1.33,1,1.31,2.17,3.03
50,1.33,1,1.31,2.17,3.03
51,1.33,1,1.31,2.17,3.03
52,1.33,1,1.31,2.17,3.03
53,1.33,1,1.31,2.17,3.03
54,1.33,1,1.31,2.17,3.03
55,1.33,1,1.31,2.17,3.03
56,1.33,1,1.31,2.17,3.03
57,1.33,1,1.31,2.17,3.03
58,1.33,1,1.31,2.17,3.03
59,1.33,1,1.31,2.17,3.03
60,1.33,1,1.31,2.17,3.03
61,1.33,1,1.31,2.17,3.03
62,1.33,1,1.31,2.17,3.03
63,1.33,1,1.31,2.17,3.03
64,1.33,1,1.31,2.17,3.03
65,1.33,1,1.31,2.17,3.03
66,1.33,1,1.31,2.17,3.03
67,1.33,1,1.31,2.17,3.03
68,1.33,1,1.31,2.17,3.03
69,1.33,1,1.31,2.17,3.03
70,1.33,1,1.31,2.17,3.03
71,1.33,1,1.31,2.17,3.03
72,1.33,1,1.31,2.17,3.03
73,1.33,1,1.31,2.17,3.03
74,1.33,1,1.31,2.17,3.03
75,1.33,1,1.31,2.17,3.03
76,1.33,1,1.31,2.17,3.03
77,1.33,1,1.31,2.17,3.03
78,1.33,1,1.31,2.17,3.03
79,1.33,1,1.31,2.17,3.03
80,1.33,1,1.31,2.17,3.03
81,1.33,1,1.31,2.17,3.03
82,1.33,1,1.31,2.17,3.03
83,1.33,1,1.31,2.17,3.03
84,1.33,1,1.31,2.17,3.03
85,1.33,1,1.31,2.17,3.03
86,1.33,1,1.31,2.17,3.03
87,1.33,1,1.31,2.17,3.03
88,1.33,1,1.31,2.17,3.03
89,1.33,1,1.31,2.17,3.03
90,1.33,1,1.31,2.17,3.03
91,1.33,1,1.31,2.17,3.03
92,1.33,1,1.31,2.17,3.03
93,1.33,1,1.31,2.17,3.03
94,1.33,1,1.31,2.17,3.03
95,1.33,1,1.31,2.17,3.03
96,1.33,1,1.31,2.17,3.03
97,1.33,1,1.31,2.17,3.03
98,1.33,1,1.31,2.17,3.03
99,1.33,1,1.31,2.17,3.03
100,1.33,1,1.31,2.17,3.03
101,1.33,1,1.31,2.17,3.03
102,1.33,1,1.31,2.17,3.03
103,1.33,1,1.31,2.17,3.03
104,1.33,1,1.31,2.17,3.03
105,1.33,1,1.31,2.17,3.03
106,1.33,1,1.31,2.17,3.03
107,1.33,1,1.31,2.17,3.03
108,1.33,1,1.31,2.17,3.03
109,1.33,1,1.31,2.17,3.03
110,1.33,1,1.31,2.17,3.03
