bes,10,18,25,30,50
0,1.28,1,1,0.88,0.88
1,1.28,1,1,0.88,0.88
2,1.28,1,1,0.88,0.88
3,1.28,1,1,0.88,0.88
4,1.28,1,1,0.88,0.88
5,1.28,1,1,0.88,0.88
6,1.28,1,1,0.88,0.88
7,1.28,1,1,0.88,0.88
8,1.28,1,1,0.88,0.88
9,1.28,1,1,0.88,0.88
10,1.28,1,1,0.88,0.88
11,1.28,1,1,0.88,0.88
12,1.28,1,1,0.88,0.88
13,1.28,1,1,0.88,0.88
14,1.28,1,1,0.88,0.88
15,1.28,1,1,0.88,0.88
16,1.28,1,1,0.88,0.88
17,1.28,1,1,0.88,0.88
18,1.28,1,1,0.88,0.88
19,1.28,1,1,0.88,0.88
20,1.28,1,1,0.88,0.88
21,1.28,1,1,0.88,0.88
22,1.28,1,1,0.88,0.88
23,1.28,1,1,0.88,0.88
24,1.28,1,1,0.88,0.88
25,1.28,1,1,0.88,0.88
26,1.28,1,1,0.88,0.88
27,1.28,1,1,0.88,0.88
28,1.28,1,1,0.88,0.88
29,1.28,1,1,0.88,0.88
30,1.28,1,1,0.88,0.88
31,1.28,1,1,0.88,0.88
32,1.28,1,1,0.88,0.88
33,1.28,1,1,0.88,0.88
34,1.28,1,1,0.88,0.88
35,1.28,1,1,0.88,0.88
36,1.28,1,1,0.88,0.88
37,1.28,1,1,0.88,0.88
38,1.28,1,1,0.88,0.88
39,1.28,1,1,0.88,0.88
40,1.28,1,1,0.88,0.88
41,1.28,1,1,0.88,0.88
42,1.28,1,1,0.88,0.88
43,1.28,1,1,0.88,0.88
44,1.28,1,1,0.88,0.88
45,1.28,1,1,0.88,0.88
46,1.28,1,1,0.88,0.88
47,1.28,1,1,0.88,0.88
48,1.28,1,1,0.88,0.88
49,1.28,1,1,0.88,0.88
50,1.28,1,1,0.88,0.88
51,1.28,1,1,0.88,0.88
52,1.28,1,1,0.88,0.88
53,1.28,1,1,0.88,0.88
54,1.28,1,1,0.88,0.88
55,1.28,1,1,0.88,0.88
56,1.28,1,1,0.88,0.88
57,1.28,1,1,0.88,0.88
58,1.28,1,1,0.88,0.88
59,1.28,1,1,0.88,0.88
60,1.28,1,1,0.88,0.88
61,1.28,1,1,0.88,0.88
62,1.28,1,1,0.88,0.88
63,1.28,1,1,0.88,0.88
64,1.28,1,1,0.88,0.88
65,1.28,1,1,0.88,0.88
66,1.28,1,1,0.88,0.88
67,1.28,1,1,0.88,0.88
68,1.28,1,1,0.88,0.88
69,1.28,1,1,0.88,0.88
70,1.28,1,1,0.88,0.88
71,1.28,1,1,0.88,0.88
72,1.28,1,1,0.88,0.88
73,1.28,1,1,0.88,0.88
74,1.28,1,1,0.88,0.88
75,1.28,1,1,0.88,0.88
76,1.28,1,1,0.88,0.88
77,1.28,1,1,0.88,0.88
78,1.28,1,1,0.88,0.88
79,1.28,1,1,0.88,0.88
80,1.28,1,1,0.88,0.88
81,1.28,1,1,0.88,0.88
82,1.28,1,1,0.88,0.88
83,1.28,1,1,0.88,0.88
84,1.28,1,1,0.88,0.88
85,1.28,1,1,0.88,0.88
86,1.28,1,1,0.88,0.88
87,1.28,1,1,0.88,0.88
88,1.28,1,1,0.88,0.88
89,1.28,1,1,0.88,0.88
90,1.28,1,1,0.88,0.88
91,1.28,1,1,0.88,0.88
92,1.28,1,1,0.88,0.88
93,1.28,1,1,0.88,0.88
94,1.28,1,1,0.88,0.88
95,1.28,1,1,0.88,0.88
96,1.28,1,1,0.88,0.88
97,1.28,1,1,0.88,0.88
98,1.28,1,1,0.88,0.88
99,1.28,1,1,0.88,0.88
100,1.28,1,1,0.88,0.88
101,1.28,1,1,0.88,0.88
102,1.28,1,1,0.88,0.88
103,1.28,1,1,0.88,0.88
104,1.28,1,1,0.88,0.88
105,1.28,1,1,0.88,0.88
106,1.28,1,1,0.88,0.88
107,1.28,1,1,0.88,0.88
108,1.28,1,1,0.88,0.88
109,1.28,1,1,0.88,0.88
110,1.28,1,1,0.88,0.88
